customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,spending_ratio,join_date,repayment_history,transaction_count,join_year,join_month,join_day,join_weekday,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,debt_to_income_ratio,avg_monthly_transaction,spending_to_income_ratio
100037,-0.4275534441805226,1,1,Salaried,-0.8988344122135388,-0.3711974327971745,0.3005444646098002,0,307.81,2026-05-10,3.0,279.0,2026,5,10,Sunday,0,0,1,0,1,0,0,0,0,0.4129764367644037,46.5,3.0781
100038,0.9501187648456059,2,3,Salaried,-0.1732443878750132,-0.14180786999739764,-0.01887477313974608,1,39.15,2020-05-14,1.0,231.0,2020,5,14,Thursday,1,0,0,0,0,0,0,0,1,0.8185423593617626,38.5,0.39149999999999996
100039,0.19002375296912116,1,1,Unemployed,0.24219681816918642,-0.20805831658190715,-0.29836660617059907,1,66.93,2024-05-09,8.0,12.0,2024,5,9,Thursday,1,0,0,0,1,0,0,0,0,-0.8590464488949981,2.0,0.6693000000000001
100040,-1.0926365795724466,0,1,Salaried,0.3259189217628754,0.013831526466474368,0.16261343012704157,0,51.120000000000005,2014-12-05,7.0,251.0,2014,12,5,Friday,0,0,1,0,0,0,0,1,0,0.042438550028517805,41.833333333333336,0.5112000000000001
100041,-0.19002375296912116,0,1,Self-Employed,0.0997841544366181,-0.3266806882980091,0.40580762250453706,0,25.61,2011-04-04,6.0,140.0,2011,4,4,Monday,0,0,0,1,0,1,0,0,0,-3.273873393450595,23.333333333333332,0.2561
100042,0.7600950118764846,0,2,Salaried,-0.4510071641033011,-0.23707279290876848,0.1916515426497276,0,77.45,2010-09-20,11.0,289.0,2010,9,20,Monday,0,0,0,1,1,0,0,0,0,0.525651944753738,48.166666666666664,0.7745000000000001
100043,0.9501187648456059,1,2,Unemployed,0.473601188209519,0.8148549126360006,0.05009074410163323,0,29.1,2018-12-31,0.0,282.0,2018,12,31,Monday,0,0,0,1,0,0,0,0,1,1.7205508198081474,47.0,0.29100000000000004
100044,-0.09501187648456058,1,2,Salaried,-0.631757706168979,-0.64022136616166,-0.0950998185117969,0,87.18,2014-09-25,8.0,85.0,2014,9,25,Thursday,0,0,1,0,0,0,0,0,1,1.0133970031707333,14.166666666666666,0.8718
100045,-0.9026128266033255,1,2,Salaried,-0.21887247121764242,-0.4670593592439795,-0.9843920145190564,0,83.87,2022-09-21,1.0,125.0,2022,9,21,Wednesday,0,0,1,0,0,0,0,1,0,2.133933777261303,20.833333333333332,0.8387
100046,0.19002375296912116,1,0,Salaried,0.7049858926190484,0.5058688978588226,0.7215970961887476,0,24.14,2017-01-21,0.0,46.0,2017,1,21,Saturday,0,0,0,1,0,0,0,0,1,0.7175588946602904,7.666666666666667,0.2414
100047,0.7125890736342043,1,2,Self-Employed,-0.002415008334074178,0.6616077587372093,0.6526315789473682,0,40.61,2021-03-13,3.0,165.0,2021,3,13,Saturday,0,0,0,1,1,0,0,0,0,-273.9567186590453,27.5,0.4061
100048,0.23752969121140147,1,2,Salaried,0.5594908351808046,0.4818226340680657,-0.11687840290381142,0,46.3,2024-06-02,8.8,42.0,2024,6,2,Sunday,0,0,1,0,0,0,0,1,0,0.8611805659200125,7.0,0.46299999999999997
100049,-0.23752969121140147,1,1,Salaried,-0.7568566253547229,-0.5277261084921828,-0.4362976406533577,0,17.57,2015-12-10,1.0,42.0,2015,12,10,Thursday,1,0,0,0,0,0,0,1,0,0.697260340747957,7.0,0.1757
100050,0.14251781472684089,1,1,Salaried,-0.17668134159709029,0.5653846075699474,-0.9299455535390201,0,53.51,2022-08-04,1.0,130.0,2022,8,4,Thursday,0,0,0,1,0,0,0,0,1,-3.2000244194390843,21.666666666666668,0.5351
100051,0.04750593824228029,1,1,Salaried,0.7941531269738615,1.5742775827646394,-0.18584392014519072,0,43.56,2023-02-10,4.2,275.0,2023,2,10,Friday,1,0,0,0,0,0,1,0,0,1.9823350551592736,45.833333333333336,0.43560000000000004
100052,0.19002375296912116,1,1,Self-Employed,-0.20926949643375728,-0.4422799382938787,0.7324863883847548,0,40.95,2023-02-02,10.0,58.0,2023,2,2,Thursday,0,0,0,1,0,0,0,0,1,2.1134467556473484,9.666666666666666,0.40950000000000003
100053,0.5225653206650832,1,2,Self-Employed,8.858831867254773,-0.48168858661700037,0.16043557168784003,0,94.76,2014-12-02,8.0,84.0,2014,12,2,Tuesday,0,0,0,1,0,0,1,0,0,-0.05437382646322521,14.0,0.9476
100054,0.04750593824228029,1,1,Self-Employed,-0.26113770861742,0.27243763760375306,0.5618874773139745,0,50.86,2013-02-07,10.0,140.0,2013,2,7,Thursday,0,0,0,1,0,0,0,1,0,-1.0432719159793504,23.333333333333332,0.5085999999999999
100055,0.33254156769596205,1,3,Salaried,0.29689962007005083,0.9009123150946796,-0.8537205081669693,0,50.448,2012-01-15,10.0,221.0,2012,1,15,Sunday,0,1,0,0,0,1,0,0,0,3.034400363604768,36.833333333333336,0.50448
100056,-0.5225653206650832,0,1,Salaried,-0.806241969554017,-0.18724510849546463,0.7252268602540833,0,18.76,2012-06-17,4.0,300.0,2012,6,17,Sunday,0,0,1,0,0,0,1,0,0,0.23224430824289843,50.0,0.18760000000000002
100057,-0.6175771971496438,1,2,Salaried,-0.401332346930687,-0.05227097353396268,0.15535390199637006,0,76.29,2013-08-03,11.0,81.0,2013,8,3,Saturday,0,1,0,0,1,0,0,0,0,0.13024360965100643,13.5,0.7629
100058,0.09501187648456058,0,0,Self-Employed,0.24974405025749974,-0.46131796422566146,0.11542649727767679,0,58.68,2019-06-21,2.0,26.0,2019,6,21,Friday,0,0,1,0,0,0,0,0,1,-1.8471629804594643,4.333333333333333,0.5868
100059,-0.7600950118764846,0,1,Salaried,-0.2787535182474042,-0.044148767163482386,0.26424682395644267,1,39.35,2018-08-19,5.0,112.0,2018,8,19,Sunday,0,1,0,0,1,0,0,0,0,0.15837922850644956,18.666666666666668,0.3935
100060,0.28503562945368177,1,2,Self-Employed,0.4146038520402688,0.2805703667996274,-0.25626134301270426,0,52.62,2020-07-01,6.0,84.0,2020,7,1,Wednesday,1,0,0,0,0,0,1,0,0,0.6767191511100016,14.0,0.5262
100061,0.7600950118764846,0,2,Self-Employed,0.17815572252117123,1.4709522865373075,-0.09147005444646114,0,82.47,2022-05-30,3.2,216.0,2022,5,30,Monday,0,0,0,1,0,0,0,1,0,8.256553680797461,36.0,0.8247
100062,-0.28503562945368177,0,2,Salaried,0.33405375487642786,0.030159969072861486,0.834119782214156,0,66.23,2010-04-05,6.0,132.0,2010,4,5,Monday,0,0,1,0,0,1,0,0,0,0.0902847779215,22.0,0.6623
100063,0.3800475059382423,1,1,Self-Employed,0.4019924386767835,-0.06736830987987616,-0.9662431941923777,0,66.35,2012-07-27,7.0,118.0,2012,7,27,Friday,1,0,0,0,0,1,0,0,0,-0.16758601256687497,19.666666666666668,0.6635
100064,-0.8551068883610452,1,2,Self-Employed,0.3802192802592574,0.7039595424454451,0.5045372050816697,0,72.58,2022-01-16,12.2,119.0,2022,1,16,Sunday,0,0,0,1,0,0,0,1,0,1.851456722461421,19.833333333333332,0.7258
100065,-0.8551068883610452,1,2,Salaried,0.15567296658598945,0.19550202953970516,0.9684210526315787,0,35.62,2024-05-17,1.0,147.0,2024,5,17,Friday,0,0,0,1,0,0,0,0,1,1.2558508636868255,24.5,0.35619999999999996
100066,-0.09501187648456058,1,1,Salaried,-0.7933391040513712,-0.5590841844380142,-0.5597096188747733,0,44.13,2016-08-01,5.0,19.0,2016,8,1,Monday,0,0,0,1,0,1,0,0,0,0.7047228374133084,3.1666666666666665,0.4413
100067,-0.5225653206650832,1,1,Salaried,0.5235256642838835,0.7165865792097953,-0.6323049001814883,0,34.46,2020-03-05,4.0,24.0,2020,3,5,Thursday,0,0,0,1,0,0,1,0,0,1.368770679447004,4.0,0.3446
100068,-0.4275534441805226,1,0,Salaried,-0.47695601631192086,0.26182389306905796,0.082758620689655,0,29.851999999999997,2026-03-13,9.0,266.0,2026,3,13,Friday,1,0,0,0,0,1,0,0,0,-0.5489476683691306,44.333333333333336,0.29851999999999995
100069,0.807600950118765,0,1,Salaried,-0.45630793823560356,-0.19269536933160689,0.2606170598911069,0,92.47,2015-11-28,6.0,8.0,2015,11,28,Saturday,0,0,0,1,0,0,0,1,0,0.422292388943962,1.3333333333333333,0.9247
100070,-0.33254156769596205,0,1,Salaried,-0.02924763352948774,0.23768982116387902,-0.8065335753176045,1,50.69,2014-01-03,11.0,105.0,2014,1,3,Friday,0,0,0,1,0,0,0,0,1,-8.126805231070675,17.5,0.5069
100071,-0.19002375296912116,1,1,Self-Employed,0.24219681816918642,0.8229376403238915,-0.16406533575317622,0,83.35,2012-05-21,5.0,68.0,2012,5,21,Monday,0,0,1,0,1,0,0,0,0,3.397805332640782,11.333333333333334,0.8334999999999999
100072,0.23752969121140147,0,3,Unemployed,-0.4129837938601149,-0.01776972401577241,-0.6359346642468241,0,80.75,2016-09-10,6.0,156.0,2016,9,10,Saturday,1,0,0,0,0,1,0,0,0,0.04302765454712089,26.0,0.8075
100073,0.807600950118765,1,1,Salaried,-0.8872129367775774,-0.6438734698737187,0.670780399274047,0,59.81,2021-05-21,11.0,300.0,2021,5,21,Friday,0,1,0,0,1,0,0,0,0,0.7257259708276059,50.0,0.5981000000000001
100074,-0.23752969121140147,1,2,Self-Employed,-0.10690490024932053,0.3365067241889267,-0.022504537205081835,0,38.65,2013-06-06,3.0,225.0,2013,6,6,Thursday,1,0,0,0,0,0,0,0,1,-3.1477202953665864,37.5,0.3865
100075,0.9026128266033255,0,1,Salaried,0.2917327192002441,1.1483375826006876,-0.47622504537205096,1,53.54,2013-08-16,10.0,114.0,2013,8,16,Friday,0,0,1,0,0,1,0,0,0,3.9362659963158735,19.0,0.5354
100076,-0.19002375296912116,0,1,Salaried,-0.41563801500538294,-0.24454888654570017,0.006533575317604191,0,42.18,2021-11-23,10.0,48.0,2021,11,23,Tuesday,1,0,0,0,1,0,0,0,0,0.5883698740658575,8.0,0.4218
100077,0.5320665083135394,1,3,Self-Employed,0.2012973454271756,-0.6098902745646111,-0.15317604355716896,0,34.17,2023-06-08,12.0,125.0,2023,6,8,Thursday,0,1,0,0,0,0,0,0,1,-3.029797900565233,20.833333333333332,0.3417
100078,0.6650831353919241,0,2,Self-Employed,0.0748248833731599,-0.31202354207655947,0.6381125226860253,0,30.933999999999997,2010-06-09,3.0,248.0,2010,6,9,Wednesday,1,0,0,0,0,1,0,0,0,-4.170050496710617,41.333333333333336,0.30933999999999995
100079,0.6650831353919241,1,3,Salaried,-0.20096861751882372,-0.23460351425831696,-0.6141560798548096,0,84.08,2018-02-21,9.0,104.0,2018,2,21,Wednesday,0,0,0,1,0,0,1,0,0,1.1673639255459516,17.333333333333332,0.8408
100080,0.14251781472684089,0,2,Salaried,0.524126647310262,-0.5735842600060087,-0.6758620689655174,0,26.55,2016-11-24,11.0,8.0,2016,11,24,Thursday,1,0,0,0,0,0,1,0,0,-1.0943619503979727,1.3333333333333333,0.2655
100081,-0.7600950118764846,0,3,Self-Employed,-1.0121841598282917,-0.5015969362243207,0.714337568058076,0,84.02,2015-05-28,3.0,95.0,2015,5,28,Thursday,0,0,0,1,0,1,0,0,0,0.49555896657127324,15.833333333333334,0.8402
100082,0.47505938242280293,1,2,Self-Employed,-0.622639635891174,-0.24825915117580732,0.06460980036297624,0,188.37,2011-10-08,1.0,238.0,2011,10,8,Saturday,0,0,0,1,1,0,0,0,0,0.398720442556597,39.666666666666664,1.8837000000000002
100083,-0.7600950118764846,1,2,Salaried,-1.0121841598282917,-0.570385369319207,-0.16769509981851197,0,78.44,2020-11-25,5.0,231.0,2020,11,25,Wednesday,0,0,1,0,0,0,0,1,0,0.5635193593782064,38.5,0.7844
100084,0.28503562945368177,0,2,Self-Employed,0.00601440098310416,-0.220550365352357,0.7905626134301269,0,73.93,2021-12-12,8.0,233.0,2021,12,12,Sunday,0,0,1,0,0,1,0,0,0,-36.67037930658994,38.833333333333336,0.7393000000000001
100085,0.28503562945368177,0,1,Salaried,0.20283190541806084,-0.34900865267855863,-0.7448275862068967,0,64.38,2012-11-17,3.0,146.0,2012,11,17,Saturday,0,0,0,1,1,0,0,0,0,-1.7206792588138933,24.333333333333332,0.6437999999999999
100086,-0.09501187648456058,0,2,Salaried,-0.1714996830727568,-0.06412695006659899,0.8159709618874772,0,19.86,2022-05-01,1.0,151.0,2022,5,1,Sunday,1,0,0,0,1,0,0,0,0,0.37391876718159217,25.166666666666668,0.1986
100087,0.5225653206650832,1,2,Salaried,-0.10420078282443487,-0.1913497338936024,-0.30199637023593484,0,83.52,2021-11-01,2.0,123.0,2021,11,1,Monday,1,0,0,0,0,1,0,0,0,1.8363560110292307,20.5,0.8351999999999999
100088,0.6175771971496438,1,0,Self-Employed,0.41031947275643277,1.0861685774353729,0.4312159709618873,0,91.79,2019-06-29,5.0,282.0,2019,6,29,Saturday,0,0,0,1,0,1,0,0,0,2.6471290044772666,47.0,0.9179
100089,0.3800475059382423,0,2,Salaried,0.7489752053453897,1.6233591675060828,0.6308529945553537,1,72.97,2022-02-04,12.0,300.0,2022,2,4,Friday,0,0,1,0,1,0,0,0,0,2.167440465212024,50.0,0.7297
100090,-1.0926365795724466,0,3,Unemployed,-0.8877001488312741,-0.35633269189048883,-0.01887477313974608,1,23.1,2025-06-22,4.0,204.0,2025,6,22,Sunday,0,0,0,1,1,0,0,0,0,0.4014110985107171,34.0,0.231
100091,0.8551068883610452,1,3,Self-Employed,-0.25931920134223824,-0.2655084414895126,0.14519056261343014,0,40.91,2016-12-28,8.0,117.0,2016,12,28,Wednesday,1,0,0,0,0,0,0,1,0,1.0238672651899234,19.5,0.40909999999999996
100092,0.7600950118764846,1,3,Self-Employed,-0.14820899969086615,-0.5212236937378858,-0.6323049001814883,0,63.49,2025-01-24,10.0,212.0,2025,1,24,Friday,1,0,0,0,0,0,1,0,0,3.5168154081402108,35.333333333333336,0.6349
100093,-1.0451306413301664,1,1,Salaried,-0.7420402969924722,-0.34790012246209373,-0.3346642468239566,1,85.97,2019-10-29,8.0,18.0,2019,10,29,Tuesday,0,1,0,0,0,0,0,1,0,0.4688426273777192,3.0,0.8597
100094,0.7600950118764846,1,2,Salaried,-0.5636888234319479,-0.13098066243328205,0.7034482758620688,0,15.89,2020-02-16,6.0,74.0,2020,2,16,Sunday,0,0,1,0,0,0,0,1,0,0.23236341929900772,12.333333333333334,0.1589
100095,0.28503562945368177,0,0,Unemployed,-0.29090872412197677,0.22131243817475812,0.5727767695099817,0,10.76,2015-01-15,7.0,172.0,2015,1,15,Thursday,0,0,1,0,1,0,0,0,0,-0.7607624654184065,28.666666666666668,0.1076
100096,-0.19002375296912116,1,3,Salaried,-0.25652940289931153,-0.21170108721506406,0.09364791288566227,0,57.95,2010-06-22,6.0,134.0,2010,6,22,Tuesday,0,0,0,1,0,0,1,0,0,0.8252507697846913,22.333333333333332,0.5795
100097,0.5225653206650832,0,1,Salaried,0.37031559652019613,0.9022213497503934,-0.8210526315789475,0,57.96,2015-03-01,5.0,119.0,2015,3,1,Sunday,0,0,0,1,1,0,0,0,0,2.4363579558312995,19.833333333333332,0.5796
100098,-0.23752969121140147,0,2,Salaried,0.10883485497423796,0.5574332423646869,-0.49437386569872976,0,11.39,2010-02-28,3.0,107.0,2010,2,28,Sunday,0,0,1,0,0,0,0,1,0,5.121826481935733,17.833333333333332,0.1139
100099,-0.19002375296912116,0,2,Self-Employed,-0.8561862461619687,-0.5315443184999754,0.54010889292196,0,10.3,2024-02-26,1.0,293.0,2024,2,26,Monday,0,1,0,0,0,1,0,0,0,0.6208279108461884,48.833333333333336,0.10300000000000001
100100,0.5225653206650832,0,2,Unemployed,0.6682037167381017,-0.015693889706999347,0.7869328493647911,0,86.49,2011-07-07,9.0,63.0,2011,7,7,Thursday,1,0,0,0,0,0,1,0,0,-0.023486684245952,10.5,0.8649
100101,-0.09501187648456058,1,3,Salaried,0.9482903052436193,1.8196164449035142,0.4711433756805806,0,11.38,2017-05-30,4.0,299.0,2017,5,30,Tuesday,0,0,0,1,0,0,0,0,1,1.918839025182323,49.833333333333336,0.11380000000000001
100102,0.3705463182897861,1,0,Salaried,-0.10535094443319933,1.4325498791720996,-0.02976406533575334,0,30.06,2015-05-04,1.0,129.0,2015,5,4,Monday,0,0,0,1,0,0,1,0,0,-13.597883596387192,21.5,0.3006
100103,-0.807600950118765,0,0,Self-Employed,0.11418696139078997,0.9411687381817803,-0.18221415607985497,0,24.28,2020-11-20,1.0,294.0,2020,11,20,Friday,0,0,0,1,1,0,0,0,0,8.242348572187266,49.0,0.24280000000000002
100104,0.9976247030878861,1,1,Salaried,-0.9651533395899675,-0.3783363538859783,-0.5742286751361163,1,70.1,2012-12-19,5.8,179.0,2012,12,19,Wednesday,0,0,0,1,0,0,0,0,1,0.3919961091847949,29.833333333333332,0.701
100105,-0.7125890736342043,1,2,Self-Employed,0.9060261417410014,0.5251427106444103,-0.4290381125226862,0,56.86,2022-10-22,6.0,190.0,2022,10,22,Saturday,1,0,0,0,0,0,0,1,0,0.5796109918366227,31.666666666666668,0.5686
100106,0.3800475059382423,0,0,Salaried,-0.10655427371408717,0.6890016234874672,0.3441016333938292,1,75.62,2015-06-14,11.0,272.0,2015,6,14,Sunday,1,0,0,0,0,0,1,0,0,-6.466203554971786,45.333333333333336,0.7562000000000001
100107,0.5225653206650832,0,0,Salaried,0.9518043985074829,2.0801513441141903,0.6852994555353901,1,22.14,2019-02-17,7.0,243.0,2019,2,17,Sunday,1,0,0,0,0,1,0,0,0,2.185481961814906,40.5,0.2214
100108,0.8551068883610452,0,0,Salaried,0.9942495624950737,1.6580016913813957,-0.24029038112522702,1,64.31,2012-03-05,1.0,147.0,2012,3,5,Monday,0,1,0,0,0,0,0,0,1,1.6675910696109668,24.5,0.6431
100109,-0.47505938242280293,0,1,Salaried,0.8124569674264693,-0.6438734698737187,-0.4653357531760437,0,43.12,2017-12-12,7.4,177.0,2017,12,12,Tuesday,0,0,1,0,0,0,0,0,1,-0.7925016286256317,29.5,0.43119999999999997
100110,-0.33254156769596205,0,2,Salaried,-0.08186684418512132,-0.48559439572969604,-0.12050816696914717,0,82.75,2020-06-22,3.0,186.0,2020,6,22,Monday,0,1,0,0,0,0,0,1,0,5.93151477332687,31.0,0.8275
